Species
Naesiotus akamatus
Naesiotus alethorhytidus
Naesiotus cavagnaroi
Naesiotus eos
Naesiotus hirsutus
Naesiotus kublerensis
Naesiotus lycodus
Naesiotus n.sp.SC-1
Naesiotus n.sp.SC-2
Naesiotus n.sp.SC-3
Naesiotus ochsneri
Naesiotus reibischii
Naesiotus saeronius
Naesiotus wolfi_1
Naesiotus wolfi_2
Naesiotus wolfi_3
Naesiotus wolfi_4
cf. ochsneri 1
cf. ochsneri 2
cf. ochsneri 3
Naesiotus tanneri
